"director_id";"movie_id"
7743;19774
7743;100418
7744;316087
7745;122708
7746;74228
7747;392713
7748;243029
7748;387118
7749;319680
7750;396472
7750;396805
7750;405528
7750;408885
7750;410309
7751;239845
7751;361702
7752;51927
7753;88813
7753;264555
7753;341211
7753;375146
7753;402259
7753;409010
7753;410424
7754;8633
7754;174271
7754;211861
7754;265997
7754;371352
7755;255289
7756;340459
7757;296904
7758;90436
7759;158303
7759;365492
7761;15861
7761;296013
7762;12762
7762;42054
7762;49732
7762;61289
7762;63171
7762;63405
7762;63940
7762;82234
7762;88304
7762;94207
7762;123986
7762;124222
7762;129993
7762;150277
7762;152266
7762;157714
7762;160060
7762;164175
7762;170450
7762;199945
7762;205126
7762;224207
7762;258691
7762;266667
7762;283516
7762;283992
7762;310865
7762;312059
7762;318938
7762;321733
7762;361282
7762;361563
7762;373215
7762;375313
7763;62729
7763;177787
7763;188837
7763;290505
7763;301020
7763;312727
7764;842
7764;8846
7764;56090
7764;91002
7764;120140
7764;120142
7764;120164
7764;140274
7764;142141
7764;144149
7764;155339
7764;264342
7764;300831
7765;8846
7766;109051
7766;236086
7766;278887
7766;328338
7766;338120
7767;86945
7767;379506
7767;379930
7767;380004
7767;382090
7767;391077
7768;42104
7769;258385
7770;322934
7771;230920
7771;308101
7772;24120
7773;301684
7773;348607
7773;349860
7774;217716
7775;192680
7778;366786
7779;28413
7779;83711
7780;223318
7781;21670
7781;169071
7781;214623
7781;250414
7782;148020
7783;345288
7784;351562
7785;287461
7786;61412
7786;83390
7786;246641
7786;263004
7786;345060
7786;345459
7787;76136
7788;14649
7788;20390
7788;24623
7788;84184
7788;94810
7788;234416
7788;338713
7788;375883
7788;386328
7789;194626
7789;199780
7789;269957
7790;76016
7791;1438
7792;1335
7792;10193
7792;12689
7792;14857
7792;25309
7792;51692
7792;56346
7792;57828
7792;69990
7792;70859
7792;73603
7792;95309
7792;104458
7792;104648
7792;106818
7792;111857
7792;117970
7792;125413
7792;127983
7792;157175
7792;162031
7792;162083
7792;162145
7792;191208
7792;215010
7792;230003
7792;230080
7792;247095
7792;251609
7792;263704
7792;269160
7792;269491
7792;270810
7792;276415
7792;276615
7792;302307
7792;307437
7792;326088
7792;327452
7792;328344
7792;351009
7792;388163
7792;402731
7793;218853
7794;55791
7794;122296
7795;159676
7795;384668
7795;388509
7795;392974
7796;279495
7797;40329
7797;185608
7797;391969
7798;382164
7799;99980
7799;295728
7800;132651
7800;221747
7800;221945
7801;9110
7801;12151
7801;12662
7801;12669
7801;21132
7801;21133
7801;21134
7801;54372
7801;57417
7801;62098
7801;71358
7801;74836
7801;75742
7801;75992
7801;80351
7801;103957
7801;106163
7801;111328
7801;111330
7801;121700
7801;143675
7801;157359
7801;157378
7801;189107
7801;190918
7801;199029
7801;199947
7801;255294
7801;258696
7801;274776
7801;275954
7801;283902
7801;339506
7801;341866
7801;354254
7801;356457
7801;356458
7802;35482
7802;103312
7802;305472
7803;59767
7804;224126
7805;105890
7805;233055
7806;119660
7806;161489
7806;231931
7807;300393
7807;342240
7808;199812
7808;224017
7808;238773
7808;320213
7809;35770
7809;278516
7810;44910
7810;57436
7811;44419
7811;180669
7811;231682
7812;10232
7812;124050
7812;318296
7813;81409
7813;340050
7814;310338
7815;265337
7816;55492
7816;56013
7816;66878
7816;67087
7816;74777
7816;99444
7816;135263
7816;203523
7816;203803
7816;227628
7816;245560
7816;258146
7816;306115
7816;310979
7817;49177
7817;144459
7817;205264
7817;312425
7818;70584
7818;147029
7818;261772
7819;241760
7820;202461
7821;263998
7821;331697
7821;392094
7821;405055
7822;302204
7822;307398
7823;2073
7823;7212
7823;31654
7823;31846
7823;40144
7823;47935
7823;69047
7823;76618
7823;88656
7823;109833
7823;115925
7823;142934
7823;158061
7823;158109
7823;185766
7823;223066
7823;223900
7823;236222
7823;240644
7823;273544
7823;283453
7823;284006
7823;294976
7823;328637
7823;363250
7823;364071
7823;365883
7823;380455
7823;382160
7823;382716
7823;382731
7823;387152
7823;388517
7823;389356
7823;389487
7823;394504
7823;394676
7823;396033
7823;396717
7823;397247
7823;403158
7823;403814
7823;404001
7823;408749
7823;410270
7823;410797
7824;59803
7824;115817
7825;59803
7826;187216
7827;241991
7827;382993
7827;389771
7828;96368
7829;5119
7829;24323
7829;35035
7829;98130
7829;170138
7829;178634
7829;189556
7829;209952
7829;210117
7829;290625
7829;317576
7829;374124
7829;380349
7829;381679
7829;392669
7829;411173
7829;412104
7830;394870
7831;102347
7831;122508
7831;125631
7831;153953
7831;166610
7831;190818
7831;198057
7831;225682
7831;305589
7832;20413
7832;73723
7833;241983
7834;171817
7834;177347
7835;401745
7836;301638
7836;365267
7837;95781
7837;136507
7838;305381
7838;396890
7838;400347
7838;409642
7839;7381
7839;389848
7839;410618
7840;401506
7841;160
7841;5900
7841;32027
7841;48918
7841;52698
7841;67754
7841;70145
7841;76130
7841;111027
7841;134398
7841;146866
7841;217689
7841;235714
7841;266392
7841;300655
7841;328088
7841;340343
7841;345567
7841;350099
7842;202830
7842;337185
7843;100095
7843;312140
7843;366299
7844;308457
7845;69465
7846;297419
7847;401506
7848;401506
7849;117535
7850;273419
7850;347379
7851;383513
7852;291247
7853;91232
7854;258729
7855;13103
7855;36482
7855;58289
7855;111684
7855;135423
7855;198840
7855;272338
7855;309143
7855;321798
7855;377939
7856;203236
7857;310849
7858;320247
7858;391555
7858;397693
7858;398352
7858;400545
7858;405367
7858;409743
7859;351696
7860;206683
7860;232659
7860;399164
7861;61641
7862;319002
7863;124064
7864;274962
7865;402068
7866;50053
7866;214635
7866;239941
7866;256674
7866;269541
7866;323236
7867;120155
7868;264129
7869;253838
7870;387066
7870;390793
7870;394460
7871;141766
7871;148335
7872;330204
7873;334602
7874;233663
7875;354273
7876;4306
7876;44582
7876;49096
7876;75596
7876;110541
7876;184502
7876;231717
7876;291431
7876;337049
7876;360428
7877;322609
7878;394388
7879;349160
7880;163986
7881;7326
7881;7366
7881;23242
7881;28594
7881;92859
7881;98612
7881;99517
7881;99521
7881;105046
7881;117320
7881;127708
7881;134268
7881;136258
7881;137896
7881;142803
7881;146599
7881;147000
7881;153371
7881;166890
7881;182630
7881;192668
7881;200694
7881;213329
7881;224866
7881;225685
7881;264921
7881;265052
7881;266368
7881;277280
7881;282517
7881;304417
7881;309304
7881;312237
7881;315394
7881;321908
7881;338676
7881;340416
7881;340869
7881;350278
7881;351041
7881;352122
7882;134642
7883;382637
7884;162582
7884;182294
7884;219446
7884;322454
7885;176621
7885;181745
7885;215523
7885;234255
7885;349946
7886;22623
7886;156485
7886;208645
7887;153714
7887;154565
7887;181281
7887;191172
7887;268348
7888;93525
7889;10151
7889;43699
7889;197043
7889;238936
7889;380284
7890;264424
7891;202177
7891;253519
7892;85685
7893;382
7894;248885
7895;141784
7896;10553
7896;63378
7896;122253
7896;134775
7896;219341
7897;68487
7898;259422
7899;58888
7899;113115
7900;99367
7901;49095
7901;210953
7902;81092
7903;187127
7904;47965
7905;11616
7905;19192
7905;32651
7905;68859
7905;75287
7905;84818
7905;86555
7905;131633
7905;141115
7905;176749
7905;188271
7905;220621
7905;241224
7905;242927
7905;289529
7905;313754
7905;318787
7905;322630
7905;326444
7905;355083
7905;368361
7906;378911
7907;87457
7907;399257
7908;38340
7908;162502
7908;245761
7908;355809
7908;405828
7909;41155
7909;89299
7909;115929
7909;166242
7909;278233
7909;313557
7909;314673
7909;385725
7909;409993
7910;245764
7911;3422
7912;6187
7913;61555
7913;171096
7913;228296
7913;257687
7913;384798
7913;387231
7913;387232
7913;388772
7914;6187
7915;20021
7916;17271
7917;133903
7917;137718
7918;393236
7918;405209
7919;7669
7919;7670
7919;7671
7919;20102
7919;25415
7919;61622
7919;80702
7919;88763
7919;91789
7919;134659
7919;142918
7919;164635
7919;166720
7919;195397
7919;195963
7919;214548
7919;229657
7919;235627
7919;278130
7919;291106
7919;326463
7919;327063
7919;331745
7919;334205
7919;367243
7919;383289
7919;385445
7919;386565
7919;387072
7919;387073
7919;387215
7919;387524
7919;389217
7919;389375
7919;391168
7919;394494
7919;394905
7919;395029
7919;395935
7919;398730
7919;399148
7919;399153
7919;403490
7919;404573
7919;404637
7919;405069
7919;407716
7919;410588
7919;411126
7920;139097
7920;405828
7921;194114
7921;406034
7922;119396
7922;220667
7923;130259
7923;183247
7924;20831
7924;44513
7924;150009
7924;158429
7925;380081
7925;380120
7925;380777
7925;383463
7925;384002
7925;385629
7925;386245
7925;387052
7925;387830
7925;387900
7925;388592
7925;388721
7925;389887
7925;391900
7925;393464
7925;396520
7925;396610
7925;396795
7925;396938
7925;398548
7925;400584
7925;400678
7925;400838
7925;401104
7925;401678
7925;402506
7925;403733
7925;404178
7925;405080
7925;407024
7925;408944
7925;410377
7926;143907
7927;24994
7927;74657
7927;223613
7928;94202
7929;132076
7930;236981
7931;37723
7931;123990
7931;124139
7931;199599
7931;340198
7931;346661
7931;377646
7931;381504
7931;383372
7932;115920
7933;30342
7934;379505
7935;406714
7935;410402
7935;411225
7937;70259
7937;231748
7937;350687
7938;268936
7939;194155
7939;249175
7940;44208
7940;44209
7940;161892
7940;240058
7942;352588
7943;154774
7943;176294
7943;279631
7944;24025
7944;124888
7944;189605
7944;270422
7944;285333
7944;344771
7945;24100
7945;134823
7945;144164
7945;152771
7945;153723
7945;156712
7945;156713
7945;172384
7945;180884
7945;269554
7945;282160
7945;282255
7945;311931
7945;325963
7945;359692
7945;361315
7945;374382
7946;37404
7947;176950
7948;185546
7949;108767
7950;110050
7951;26476
7952;84430
7953;108767
7954;277698
7955;148246
7956;127097
7956;230512
7957;35402
7958;31004
7958;55206
7958;55208
7958;94663
7959;136211
7960;206629
7960;244460
7960;334381
7961;384254
7962;24096
7962;33161
7962;84589
7962;145721
7962;157804
7962;199753
7962;257268
7962;263253
7962;282260
7962;308211
7962;325391
7962;325436
7962;325441
7962;325459
7962;325472
7962;325583
7962;325806
7962;325919
7962;325942
7962;326049
7962;334387
7962;352067
7962;352101
7962;361440
7962;376292
7962;376297
7962;398202
7963;58207
7963;95601
7963;174306
7963;181104
7963;189491
7963;202587
7963;309444
7963;315929
7963;324127
7963;328217
7963;375402
7964;305397
7964;388326
7965;35494
7965;184763
7965;199408
7965;373625
7966;146680
7966;333282
7967;7660
7967;33606
7967;47365
7967;84928
7967;126636
7967;218938
7967;238668
7968;41368
7969;131140
7969;354124
7969;399220
7970;267543
7971;192357
7973;53450
7973;53460
7974;266378
7974;383861
7975;152564
7976;398690
7977;397310
7978;94542
7979;109345
7980;74978
7981;11202
7981;14204
7981;15887
7981;29289
7981;30478
7981;92832
7981;92836
7981;184384
7981;251551
7981;280125
7981;292531
7981;305372
7981;310086
7981;331986
7981;333840
7981;340249
7982;105469
7983;315720
7984;7460
7984;14354
7984;18318
7984;28239
7984;32034
7984;37959
7984;54804
7984;66226
7984;89787
7984;91449
7984;91756
7984;120982
7984;132309
7984;146397
7984;159017
7984;168346
7984;191470
7984;195222
7984;197306
7984;205621
7984;215263
7984;218527
7984;223034
7984;240628
7984;258314
7984;258329
7984;277213
7984;278911
7984;288042
7984;288097
7984;290893
7984;332201
7984;341378
7984;392893
7984;397946
7984;398359
7984;399757
7984;410139
7986;275367
7987;1828
7987;11614
7987;13253
7987;17417
7987;24562
7987;27149
7987;28643
7987;34615
7987;37258
7987;40893
7987;54539
7987;59088
7987;59100
7987;59619
7987;68248
7987;71784
7987;105103
7987;108400
7987;120221
7987;125811
7987;133644
7987;139017
7987;142381
7987;143433
7987;144399
7987;150276
7987;157639
7987;178071
7987;183437
7987;185384
7987;192056
7987;195412
7987;195955
7987;196952
7987;200467
7987;210831
7987;219951
7987;220998
7987;223018
7987;224092
7987;224225
7987;239078
7987;244849
7987;246731
7987;246869
7987;264145
7987;282311
7987;297379
7987;297701
7987;297820
7987;298021
7987;304279
7987;304638
7987;306488
7987;306992
7987;315269
7987;321616
7987;326965
7987;329790
7987;331950
7987;333078
7987;334975
7987;335575
7987;346165
7987;366197
7987;367447
7987;372737
7988;40805
7988;305783
7989;16696
7989;45057
7989;52558
7989;64376
7989;81311
7989;106149
7989;114380
7989;149728
7989;163574
7989;172188
7989;223991
7989;244906
7989;274016
7989;274017
7989;367554
7989;397693
7989;411009
7990;14008
7990;60360
7990;120648
7990;234572
7990;261122
7990;368049
7990;404697
7990;406063
7991;159562
7992;364374
7993;119734
7994;490
7994;6477
7994;50049
7994;55369
7994;83862
7994;87087
7994;96347
7994;99787
7994;110159
7994;111985
7994;121216
7994;121966
7994;159032
7994;160189
7994;161437
7994;187891
7994;197217
7994;205995
7994;221907
7994;221942
7994;252048
7994;284809
7994;296150
7994;296473
7994;302340
7994;328042
7994;340867
7994;355750
7994;378021
7994;378405
7995;204058
7996;218191
7997;376657
7998;384346
7998;386587
7998;391025
7998;391759
7998;394671
7998;397493
7998;399849
7998;400552
7998;403849
7998;406921
7998;411337
7999;407456
8000;211611
8001;260141
8002;24544
8002;71536
8002;92214
8002;114738
8002;164993
8002;224508
8002;270624
8002;286067
8002;364443
8003;241727
8003;322783
8004;391281
8005;264164
8006;245297
8007;14573
8008;273919
8008;362824
8010;114187
8010;114188
8010;114189
8011;114186
8012;140432
8012;201487
8012;240247
8013;94513
8014;69392
8015;68834
8015;152809
8017;46087
8019;176408
8020;3183
8020;68520
8020;100452
8020;111133
8020;167238
8020;186838
8020;203275
8020;261787
8020;377970
8021;193456
8022;227298
8023;10536
8023;379656
8023;379657
8024;214424
8024;238261
8024;266558
8024;277306
8025;219806
8025;251026
8026;228883
8027;348917
8028;26248
8028;239238
8028;349355
8029;63622
8029;162740
8029;180685
8029;191582
8029;222349
8029;229003
8029;244048
8029;340658
8029;350125
8029;357221
8029;357680
8029;411980
8030;236300
8031;24733
8032;368703
8033;49478
8033;58255
8033;96393
8033;147041
8033;197842
8033;223532
8033;229819
8033;232622
8033;237204
8033;237541
8033;249382
8033;250441
8033;257483
8033;261397
8033;266975
8033;268227
8033;275488
8033;284446
8033;305887
8033;309463
8033;320538
8033;322332
8033;322333
8033;323348
8033;342296
8033;343438
8033;347091
8033;354724
8033;356192
8033;373574
8033;374244
8033;375462
8033;387031
8033;392081
8033;394266
8033;399141
8033;399902
8033;402368
8033;405630
8033;411940
8033;412117
8034;129529
8034;243379
8035;33067
8035;118907
8036;212023
8037;37584
8038;228539
8039;40567
8039;134954
8039;312663
8039;353912
8040;77299
8040;111677
8040;202903
8040;235432
8040;251397
8040;259156
8040;304623
8040;311466
8040;335821
8040;358161
8040;362867
8040;364530
8041;219574
8041;229716
8042;196720
8043;8268
8043;17582
8043;20750
8043;69717
8043;87043
8043;89908
8043;92977
8043;129026
8043;135315
8043;197563
8043;199039
8043;262672
8043;279240
8043;287647
8043;287964
8043;317401
8043;337536
8043;339807
8043;343999
8043;349962
8044;291528
8045;172515
8045;202295
8045;229290
8045;292988
8045;293956
8047;11043
8047;130954
8047;178675
8047;223277
8047;289886
8047;361031
8049;248010
8049;291584
8050;50828
8050;144913
8050;251347
8051;53391
8051;53452
8051;106226
8051;113932
8051;155199
8052;191520
8052;191521
8052;191522
8052;191523
8053;42676
8054;380396
8054;386560
8054;391604
8054;403792
8054;405807
8054;406318
8054;410002
8054;410497
8055;394737
8056;190519
8058;192279
8059;242858
8060;398601
8061;313875
8062;114972
8062;125166
8062;165425
8062;176561
8062;194360
8062;286414
8062;353432
8063;168735
8064;405003
8065;108092
8066;165173
8067;36554
8067;55845
8067;64133
8067;93738
8067;128995
8067;155953
8067;162169
8067;165126
8067;165800
8068;12269
8068;18249
8068;82736
8068;176892
8068;235063
8068;241300
8068;350401
8069;166437
8070;33109
8070;54384
8070;294005
8070;321480
8071;7249
8071;69242
8071;70671
8071;103710
8071;189298
8071;207653
8071;236475
8071;353556
8071;384111
8071;404708
8071;410257
8072;140363
8073;281970
8073;361013
8074;40057
8074;95268
8074;378819
8074;379693
8074;381273
8074;382171
8074;390682
8074;391229
8074;392702
8074;393962
8074;396111
8074;399552
8074;405559
8074;408261
8074;411399
8074;411775
8075;59798
8075;241064
8075;381954
8075;382052
8075;387064
8075;388221
8075;394282
8075;401035
8075;404604
8075;405751
8075;405899
8076;80435
8076;168817
8076;382838
8076;386963
8076;399415
8076;402019
8076;410978
8077;406254
8077;406606
8078;129996
8080;103247
8081;181361
8081;373522
8082;271078
8083;144577
8084;137118
8085;237099
8086;321952
8087;31783
8087;33821
8087;131122
8087;174463
8087;174859
8087;218048
8087;229927
8087;269800
8087;283530
8087;284522
8087;304457
8087;370138
8087;370175
8089;45764
8089;94909
8089;178452
8089;180657
8089;209277
8089;247276
8089;304725
8089;332269
8090;64757
8090;171641
8091;11802
8091;151821
8091;238592
8091;273889
8091;355382
8091;394557
8092;236387
8093;69923
8093;190719
8093;274010
8094;79254
8094;90988
8094;208563
8094;260846
8094;328856
8094;328858
8094;332207
8094;407893
8095;384992
8095;394872
8095;396610
8095;404834
8096;212263
8096;226789
8096;272838
8097;29385
8097;90101
8098;119481
8098;197081
8099;10419
8100;49541
8100;317506
8100;359601
8101;179630
8102;47237
8102;80681
8103;70579
8104;393174
8104;395661
8104;406693
8104;412014
8105;45204
8106;45205
8106;354316
8107;108417
8108;388930
8108;392563
8108;403982
8109;180213
8110;410618
8111;822
8111;400904
8112;4798
8112;56885
8112;260711
8112;275607
8112;369166
8113;95441
8114;179796
8115;101123
8115;354627
8116;402
8116;459
8116;463
8116;2676
8116;4796
8116;10970
8116;11875
8116;17726
8116;31913
8116;42123
8116;42618
8116;76816
8116;84389
8116;86375
8116;89739
8116;90709
8116;93396
8116;93445
8116;93447
8116;93464
8116;93476
8116;93482
8116;95896
8116;95897
8116;98065
8116;101339
8116;102928
8116;107364
8116;107977
8116;108102
8116;108181
8116;109202
8116;115453
8116;115951
8116;115952
8116;119150
8116;119208
8116;119266
8116;119370
8116;120936
8116;123962
8116;124979
8116;125202
8116;126128
8116;126466
8116;131024
8116;134251
8116;134534
8116;134535
8116;134827
8116;134912
8116;137640
8116;142066
8116;142132
8116;144069
8116;144147
8116;147178
8116;147182
8116;153174
8116;156678
8116;159279
8116;172850
8116;174351
8116;175305
8116;175774
8116;175776
8116;177177
8116;179759
8116;180907
8116;184968
8116;187548
8116;188725
8116;189575
8116;189656
8116;189835
8116;189876
8116;191475
8116;197418
8116;199071
8116;199344
8116;202942
8116;210060
8116;210075
8116;210100
8116;210101
8116;225134
8116;225300
8116;226235
8116;226284
8116;226315
8116;227391
8116;234497
8116;238927
8116;241969
8116;248203
8116;259822
8116;261230
8116;266357
8116;280796
8116;290443
8116;290444
8116;290446
8116;290662
8116;290674
8116;290818
8116;290846
8116;290854
8116;303036
8116;310272
8116;314509
8116;318894
8116;326203
8116;328986
8116;329899
8116;333610
8116;343477
8116;344736
8116;344783
8116;347009
8116;347575
8116;347578
8116;350856
8116;350859
8116;352305
8116;352491
8116;352528
8116;356987
8116;359224
8116;361116
8116;361422
8116;361457
8116;361983
8116;364880
8118;35070
8119;7475
8120;238560
8121;118679
8121;148157
8121;276475
8121;347269
8122;10359
8122;316316
8123;20858
8123;32906
8123;39713
8123;47747
8123;48547
8123;49369
8123;63994
8123;64790
8123;67682
8123;81603
8123;96841
8123;103313
8123;115212
8123;136284
8123;149610
8123;176834
8123;176866
8123;200482
8123;203073
8123;215763
8123;224048
8123;241566
8123;273998
8123;277884
8123;278766
8123;293977
8123;295346
8123;317833
8123;324038
8123;331523
8123;333228
8123;343876
8123;361699
8123;366193
8123;367274
8123;372929
8123;379659
8123;385078
8123;391956
8123;397141
8123;402396
8123;403378
8123;411915
8124;312118
8124;334505
8125;174399
8126;213411
8127;76756
8127;185976
8127;189885
8127;260099
8127;307733
8127;342329
8127;375524
8127;375747
8128;64418
8128;103878
8129;274620
8130;274979
8131;264116
8132;95473
8134;206906
8135;383534
8136;47315
8136;53621
8136;54032
8136;71735
8136;79740
8136;91859
8136;96891
8136;101064
8136;104995
8136;113416
8136;121619
8136;127529
8136;137696
8136;138560
8136;141965
8136;147558
8136;151162
8136;157965
8136;178067
8136;185404
8136;194180
8136;206132
8136;206232
8136;210661
8136;221099
8136;239033
8136;296747
8136;296974
8136;303989
8136;323845
8136;327250
8136;327706
8136;331610
8136;336034
8136;359341
8136;360849
8136;366236
8136;372148
8136;378639
8136;379667
8136;379713
8136;380570
8136;380634
8136;381135
8136;382652
8136;385970
8136;387111
8136;389988
8136;390175
8136;390279
8136;399385
8136;399836
8136;399838
8136;405169
8136;410270
8137;336748
8137;382533
8137;398352
8139;307873
8140;17490
8140;97541
8140;105845
8140;331541
8140;394195
8141;163532
8142;183079
8143;373129
8144;144489
8144;177314
8144;198893
8144;410602
8145;17276
8145;348710
8145;352791
8146;246315
8146;277574
8146;335907
8147;45370
8148;22856
8148;56773
8148;76966
8148;87162
8148;133765
8148;153251
8148;156466
8148;185537
8148;207132
8148;224729
8148;226900
8148;231533
8148;234594
8148;248117
8148;263485
8148;276198
8148;285717
8148;285787
8148;324983
8148;329151
8148;330108
8148;330391
8148;334308
8148;357086
8148;362555
8148;401427
8148;405976
8149;95912
8150;326380
8151;182087
8153;308224
8154;379667
8155;96102
8156;109289
8156;206010
8156;228539
8157;5841
8157;21264
8157;26858
8157;33919
8157;40061
8157;40160
8157;44079
8157;44088
8157;47240
8157;54454
8157;54521
8157;57047
8157;70603
8157;71560
8157;72275
8157;72294
8157;72632
8157;75559
8157;79628
8157;85825
8157;101435
8157;105416
8157;107501
8157;112413
8157;113757
8157;119666
8157;141219
8157;141269
8157;143554
8157;151256
8157;157867
8157;158093
8157;158239
8157;158426
8157;158453
8157;178240
8157;178899
8157;187953
8157;189935
8157;192388
8157;194048
8157;199216
8157;200847
8157;201528
8157;208755
8157;211218
8157;211612
8157;230818
8157;236005
8157;239535
8157;240643
8157;240663
8157;240690
8157;240791
8157;241626
8157;245261
8157;256125
8157;263598
8157;265501
8157;271954
8157;272086
8157;272093
8157;274851
8157;279058
8157;280837
8157;298510
8157;298555
8157;299214
8157;304936
8157;311282
8157;313010
8157;314773
8157;327870
8157;329808
8157;331855
8157;334981
8157;339743
8157;348363
8157;363463
8157;363923
8158;401182
8158;406276
8159;41214
8160;164261
8160;240352
8160;357287
8161;95689
8161;162675
8161;237466
8161;375912
8162;140167
8163;158494
8163;171930
8163;199142
8163;389090
8163;399950
8164;193556
8165;133337
8165;253456
8165;255317
8165;358329
8165;361214
8166;51868
8166;98320
8166;105523
8166;199312
8166;293534
8166;383181
8166;392997
8166;412088
8167;34073
8167;111746
8167;113729
8167;220325
8167;303909
8167;303936
8167;314307
8167;363910
8168;29867
8168;132481
8168;257404
8168;347863
8169;23344
8170;210374
8170;381391
8171;85215
8172;43225
8173;15929
8173;393940
8173;400621
8174;275397
8175;322617
8176;165059
8177;42033
8178;277779
8179;95972
8179;172825
8179;284079
8179;315814
8179;322138
8179;365125
8179;373521
8179;374468
8180;183933
8181;402112
8182;41205
8184;23208
8184;107731
8184;122587
8184;144184
8184;156649
8184;178627
8184;219342
8184;234955
8184;341206
8184;351969
8184;364891
8184;366541
8184;370700
8185;225989
8185;328532
8186;317620
8187;284137
8188;220506
8189;16448
8189;40526
8189;313023
8189;325505
8189;325580
8189;325608
8189;379022
8189;381671
8189;386986
8189;388246
8189;411344
8190;9530
8190;175287
8190;178636
8190;179766
8190;200205
8190;259527
8190;312875
8190;312878
8190;315893
8190;325517
8190;325547
8190;325598
8190;325648
8190;325649
8190;325679
8190;325760
8190;325874
8190;325883
8190;325913
8190;355834
8190;376445
8191;65062
8191;99340
8191;225079
8192;148502
8193;1986
8193;14781
8193;22764
8193;28025
8193;44532
8193;51810
8193;54070
8193;56076
8193;61873
8193;68597
8193;77243
8193;103812
8193;115742
8193;132662
8193;143689
8193;197644
8193;197972
8193;198240
8193;204686
8193;205793
8193;212462
8193;215223
8193;219645
8193;245948
8193;260550
8193;275315
8193;281762
8193;287452
8193;300685
8193;308910
8193;318284
8193;335524
8193;341361
8193;347498
8193;376831
8194;226055
8195;172681
8196;166483
8197;284715
8198;51383
8198;70594
8198;258854
8199;84121
8199;274841
8199;350216
8200;299653
8200;347100
8201;111582
8201;129181
8201;178433
8201;210830
8201;240093
8201;240108
8201;240109
8201;240110
8201;240111
8201;240114
8201;240116
8201;240117
8201;240118
8201;240119
8201;240121
8201;242693
8201;304238
8201;317647
8201;320187
8201;342089
8201;349002
8201;353036
8202;44573
8202;182643
8202;182847
8203;56015
8203;57442
8203;58294
8203;70318
8203;76077
8203;84110
8203;191166
8203;200785
8203;201121
8203;234140
8203;240123
8203;255631
8203;263616
8203;267892
8203;340052
8203;348723
8203;376607
8204;45732
8204;246839
8204;345412
8205;6067
8206;19969
8207;32271
8207;255467
8207;345236
8208;259824
8208;289984
8209;70609
8210;18636
8211;3125
8211;19028
8211;134891
8211;162180
8211;168603
8211;190820
8211;303658
8211;312724
8212;1507
8213;15118
8213;23364
8213;51379
8213;56951
8213;58310
8213;60506
8213;60691
8213;68400
8213;68405
8213;68413
8213;87499
8213;91444
8213;94416
8213;107382
8213;119038
8213;148719
8213;160820
8213;189100
8213;194598
8213;240493
8213;249128
8213;254051
8213;322340
8213;336959
8213;345486
8213;346710
8213;356973
8213;389005
8213;391620
8213;396863
8213;401755
8213;403253
8213;407272
8213;408317
8213;408662
8214;381504
8215;385032
8215;386583
8215;396685
8215;398552
8215;402100
8216;112774
8216;119657
8216;217220
8217;7446
8217;7473
8217;11971
8217;23513
8217;40559
8217;53869
8217;57440
8217;63557
8217;66213
8217;70522
8217;72534
8217;91170
8217;91750
8217;95344
8217;103779
8217;111067
8217;113560
8217;116483
8217;122353
8217;166288
8217;170107
8217;219345
8217;219347
8217;247847
8217;264951
8217;270108
8217;270620
8217;286432
8217;288876
8217;320267
8217;338597
8217;339476
8217;345144
8217;345502
8217;346656
8217;379902
8217;391632
8217;398837
8217;403089
8217;403813
8218;58069
8218;59384
8218;100726
8218;148638
8218;170429
8218;227598
8218;251539
8218;264305
8218;312260
8218;337018
8218;340134
8218;377951
8218;380931
8218;384754
8218;385113
8218;386269
8218;387659
8218;387837
8218;390170
8218;391629
8218;399396
8218;401798
8218;401986
8218;407810
8218;409732
8218;412165
8219;66545
8220;214704
8220;378731
8220;397637
8221;400414
8222;31433
8222;51936
8222;69378
8222;71959
8222;171000
8222;309456
8222;316848
8224;1206
8224;122342
8224;154667
8225;37247
8226;291767
8226;355240
8227;388697
8228;3419
8228;6673
8228;17013
8228;25806
8228;29810
8228;52997
8228;74544
8228;103506
8228;110231
8228;112083
8228;143788
8228;189383
8228;196748
8228;210171
8228;211713
8228;276569
8228;279585
8228;294970
8228;294971
8228;306823
8228;306825
8229;18207
8230;4158
8230;86647
8230;160224
8230;181517
8230;181758
8230;184152
8230;195359
8230;200904
8230;217152
8230;222508
8230;254833
8230;259223
8230;297154
8230;343314
8230;373718
8230;376091
8231;16620
8231;23639
8231;53599
8231;96107
8231;111091
8231;114975
8231;249362
8231;257162
8231;377651
8232;7896
8232;263255
8233;152501
8234;163856
8234;168474
8235;18713
8235;20935
8235;195155
8235;217497
8235;256869
8235;258863
8235;265339
8235;282033
8235;314061
8235;341509
8235;346763
8236;322176
8237;41871
8237;85975
8237;102473
8237;114874
8237;140316
8237;153885
8237;319210
8238;56590
8239;5366
8239;27978
8239;131100
8239;186122
8239;265774
8239;278978
8239;294346
8239;307640
8240;293386
8240;335192
8241;23084
8242;360779
8243;57593
8243;164036
8243;173575
8243;177877
8243;200589
8243;212021
8243;285568
8243;336206
8243;370425
8244;255550
8244;326337
8245;336234
8245;346769
8245;376963
8245;398133
8246;45597
8247;245572
8248;3234
8248;3237
8248;84295
8248;168885
8248;181130
8248;181131
8248;266363
8248;268377
8248;296112
8248;312697
8248;338674
8249;19921
8249;227296
8249;251729
8249;269213
