"director_id";"genre";"prob"
15890;"Comedy";1.0
15890;"Drama";1.0
15891;"Documentary";1.0
15892;"Comedy";0.0243902
15892;"Crime";0.0243902
15892;"Documentary";0.902439
15892;"Short";0.268293
15893;"Comedy";0.333333
15893;"Documentary";0.333333
15893;"Short";0.666667
15894;"Family";1.0
15897;"Comedy";1.0
15898;"Comedy";1.0
15898;"Drama";1.0
15898;"Short";1.0
15899;"Action";0.2
15899;"Adventure";0.4
15899;"Comedy";0.4
15899;"Drama";0.2
15899;"Horror";0.2
15899;"Sci-Fi";0.2
15900;"Documentary";1.0
15900;"Short";0.5
15901;"Action";0.0344828
15901;"Adventure";0.0344828
15901;"Comedy";0.206897
15901;"Crime";0.241379
15901;"Documentary";0.0344828
15901;"Drama";0.689655
15901;"Family";0.0344828
15901;"Fantasy";0.0344828
15901;"Horror";0.103448
15901;"Music";0.0344828
15901;"Musical";0.0689655
15901;"Mystery";0.0689655
15901;"Romance";0.103448
15901;"Sci-Fi";0.137931
15901;"Short";0.0344828
15901;"Thriller";0.172414
15901;"War";0.0689655
15901;"Western";0.0344828
15903;"Drama";1.0
15904;"Drama";1.0
15905;"Drama";0.5
15905;"Music";0.5
15906;"Comedy";0.25
15906;"Drama";1.0
15906;"Mystery";0.25
15906;"Short";0.25
15907;"Action";0.75
15907;"Crime";0.25
15907;"Drama";0.25
15907;"Thriller";0.75
15909;"Documentary";1.0
15909;"Short";1.0
15911;"Documentary";1.0
15912;"Action";1.0
15912;"Adventure";1.0
15912;"Animation";1.0
15912;"Sci-Fi";1.0
15913;"Documentary";1.0
15915;"Action";0.25
15915;"Adventure";0.25
15915;"Comedy";0.75
15915;"Music";0.25
15915;"Romance";0.5
15915;"Thriller";0.25
15916;"Documentary";0.333333
15916;"Music";0.333333
15916;"Short";0.666667
15917;"Short";1.0
15919;"Short";1.0
15921;"Animation";1.0
15921;"Short";1.0
15922;"Short";1.0
15924;"Short";1.0
15925;"Drama";1.0
15925;"Short";1.0
15926;"Short";1.0
15927;"Documentary";1.0
15928;"Short";1.0
15930;"Short";1.0
15931;"Short";1.0
15934;"Comedy";1.0
15934;"Short";1.0
15935;"Documentary";0.333333
15935;"Drama";0.666667
15935;"Music";0.166667
15935;"Musical";0.333333
15936;"Documentary";0.571429
15936;"Music";0.857143
15936;"Short";0.428571
15937;"Action";1.0
15937;"Sci-Fi";1.0
15937;"Thriller";1.0
15938;"Action";0.133333
15938;"Adventure";0.0666667
15938;"Comedy";0.7
15938;"Crime";0.166667
15938;"Drama";0.1
15938;"Fantasy";0.0333333
15938;"Musical";0.166667
15938;"Thriller";0.0333333
15938;"Western";0.1
15940;"Action";0.104167
15940;"Adventure";0.145833
15940;"Comedy";0.604167
15940;"Crime";0.0625
15940;"Drama";0.1875
15940;"Fantasy";0.0208333
15940;"Horror";0.0208333
15940;"Musical";0.0416667
15940;"Mystery";0.0416667
15940;"Romance";0.0208333
15940;"Sci-Fi";0.0208333
15940;"War";0.0208333
15940;"Western";0.270833
15941;"Comedy";1.0
15941;"Short";0.988095
15942;"Documentary";1.0
15943;"Action";0.157895
15943;"Comedy";0.0526316
15943;"Crime";0.105263
15943;"Drama";0.684211
15943;"Family";0.105263
15943;"Fantasy";0.0526316
15943;"Mystery";0.105263
15943;"Thriller";0.315789
15943;"Western";0.0526316
15946;"Documentary";1.0
15946;"Short";1.0
15947;"Documentary";1.0
15947;"Short";0.333333
15948;"Comedy";1.0
15948;"Short";1.0
15950;"Drama";1.0
15950;"Short";1.0
15951;"Comedy";1.0
15951;"Thriller";1.0
15952;"Comedy";1.0
15952;"Fantasy";1.0
15952;"Horror";1.0
15953;"Music";1.0
15953;"Short";0.5
15954;"Comedy";1.0
15954;"Drama";1.0
15954;"Short";1.0
15954;"Thriller";1.0
15955;"Documentary";1.0
15957;"Documentary";1.0
15960;"Comedy";0.333333
15960;"Drama";0.666667
15960;"Short";0.666667
15962;"Documentary";1.0
15963;"Short";1.0
15964;"Comedy";0.5
15964;"Documentary";0.5
15964;"Sci-Fi";0.5
15966;"Drama";1.0
15967;"Short";1.0
15968;"Documentary";0.333333
15968;"Short";1.0
15969;"Drama";1.0
15969;"Musical";1.0
15970;"Documentary";1.0
15970;"Short";1.0
15971;"Drama";1.0
15972;"Drama";1.0
15973;"Documentary";1.0
15974;"Drama";1.0
15974;"Musical";1.0
15975;"Short";1.0
15976;"Documentary";1.0
15976;"Short";1.0
15979;"Short";1.0
15980;"Drama";1.0
15983;"Short";1.0
15984;"Comedy";1.0
15984;"Documentary";1.0
15986;"Short";1.0
15988;"Action";1.0
15988;"Adventure";1.0
15988;"Drama";0.5
15988;"Fantasy";0.5
15988;"Sci-Fi";0.5
15989;"Documentary";1.0
15989;"Short";1.0
15990;"Comedy";0.333333
15990;"Crime";0.333333
15990;"Drama";0.666667
15990;"Musical";0.333333
15994;"Documentary";1.0
15994;"Short";1.0
15995;"Romance";1.0
15998;"Documentary";1.0
15999;"Comedy";1.0
15999;"Short";1.0
16000;"Comedy";1.0
16000;"Romance";0.666667
16001;"Comedy";0.03125
16001;"Documentary";1.0
16001;"Music";0.03125
16001;"Short";0.90625
16002;"Comedy";1.0
16002;"Drama";1.0
16002;"Romance";1.0
16004;"Documentary";0.285714
16004;"Drama";0.571429
16004;"Fantasy";0.142857
16004;"Mystery";0.142857
16004;"Romance";0.0714286
16004;"Short";0.642857
16005;"Comedy";0.0833333
16005;"Drama";0.916667
16006;"Short";1.0
16007;"Short";1.0
16008;"Action";1.0
16008;"Short";1.0
16009;"Comedy";0.5
16009;"Documentary";0.5
16009;"Drama";0.5
16009;"Romance";0.5
16010;"Action";0.5
16010;"Comedy";0.5
16010;"Thriller";0.5
16012;"Animation";1.0
16012;"Family";1.0
16012;"Musical";1.0
16013;"Action";1.0
16013;"Crime";1.0
16013;"Thriller";1.0
16014;"Action";0.111111
16014;"Adventure";0.0555556
16014;"Comedy";0.111111
16014;"Crime";0.148148
16014;"Drama";0.333333
16014;"Fantasy";0.037037
16014;"Film-Noir";0.0185185
16014;"Horror";0.333333
16014;"Music";0.0185185
16014;"Mystery";0.0555556
16014;"Romance";0.037037
16014;"Sci-Fi";0.222222
16014;"Thriller";0.0740741
16014;"War";0.0555556
16014;"Western";0.0925926
16015;"Comedy";0.333333
16015;"Drama";1.0
16015;"Short";0.666667
16018;"Drama";1.0
16018;"Short";1.0
16019;"Adventure";0.333333
16019;"Comedy";0.666667
16020;"Action";0.181818
16020;"Adventure";0.0909091
16020;"Comedy";0.181818
16020;"Crime";0.181818
16020;"Documentary";0.0909091
16020;"Drama";0.545455
16020;"Music";0.0909091
16020;"Romance";0.0909091
16020;"Thriller";0.272727
16020;"War";0.0909091
16023;"Animation";1.0
16023;"Documentary";1.0
16023;"Short";1.0
16025;"Drama";1.0
16025;"Horror";1.0
16025;"Sci-Fi";1.0
16025;"Thriller";1.0
16026;"Documentary";0.666667
16026;"Drama";0.333333
16028;"Comedy";0.8
16028;"Drama";0.2
16029;"Animation";1.0
16029;"Short";1.0
16030;"Drama";1.0
16031;"Action";0.5
16031;"Adventure";0.5
16031;"Comedy";1.0
16032;"Comedy";0.2
16032;"Crime";0.3
16032;"Drama";0.5
16032;"Music";0.1
16032;"Romance";0.1
16032;"Short";0.1
16032;"Thriller";0.1
16033;"Documentary";0.125
16033;"Short";1.0
16034;"Documentary";1.0
16034;"Short";1.0
16036;"Short";1.0
16038;"Documentary";1.0
16038;"Music";1.0
16040;"Crime";0.555556
16040;"Drama";0.888889
16040;"Film-Noir";0.222222
16040;"Mystery";0.111111
16040;"Thriller";0.111111
16041;"Documentary";0.666667
16041;"Music";0.333333
16041;"Short";1.0
16042;"Adventure";0.125
16042;"Comedy";0.1875
16042;"Crime";0.0625
16042;"Drama";0.3125
16042;"Family";0.9375
16042;"Romance";0.125
16042;"Short";0.0625
16043;"Short";1.0
16046;"Documentary";1.0
16046;"Short";1.0
16047;"Comedy";1.0
16049;"Crime";1.0
16050;"Action";0.25
16050;"Comedy";0.5
16050;"Short";0.25
16052;"Drama";1.0
16054;"Action";1.0
16054;"Animation";1.0
16054;"Comedy";1.0
16054;"Horror";1.0
16054;"Short";1.0
16055;"Action";1.0
16055;"Adventure";0.333333
16055;"Drama";0.333333
16055;"Sci-Fi";0.333333
16055;"Thriller";0.333333
16056;"Comedy";1.0
16056;"Short";1.0
16057;"Action";0.166667
16057;"Adventure";0.111111
16057;"Crime";0.0555556
16057;"Drama";0.666667
16057;"Horror";0.222222
16057;"Musical";0.111111
16057;"Mystery";0.111111
16057;"Romance";0.0555556
16057;"Sci-Fi";0.111111
16057;"Thriller";0.111111
16057;"War";0.0555556
16058;"Action";1.0
16058;"Adventure";1.0
16061;"Comedy";1.0
16061;"Drama";1.0
16062;"Horror";0.5
16062;"Short";1.0
16064;"Comedy";1.0
16064;"Drama";0.5
16065;"Drama";1.0
16065;"Short";1.0
16066;"Short";1.0
16067;"Adventure";1.0
16067;"Fantasy";1.0
16067;"War";1.0
16068;"Documentary";0.333333
16068;"Drama";0.666667
16068;"Family";0.333333
16069;"Documentary";1.0
16070;"Action";1.0
16070;"Adventure";1.0
16070;"Animation";1.0
16070;"Romance";1.0
16070;"Short";1.0
16072;"Drama";1.0
16074;"Documentary";1.0
16074;"Short";1.0
16075;"Comedy";0.333333
16075;"Documentary";0.333333
16075;"Short";0.333333
16076;"Documentary";1.0
16079;"Short";1.0
16080;"Short";1.0
16081;"Documentary";1.0
16081;"Music";1.0
16083;"Comedy";1.0
16085;"Action";0.5
16085;"Crime";0.5
16085;"Documentary";0.5
16085;"Drama";0.5
16086;"Documentary";1.0
16086;"Short";1.0
16088;"Documentary";1.0
16089;"Comedy";1.0
16090;"Documentary";1.0
16091;"Documentary";1.0
16092;"Short";1.0
16093;"Animation";1.0
16093;"Short";0.727273
16094;"Crime";0.5
16094;"Horror";0.5
16095;"Documentary";1.0
16097;"Action";0.166667
16097;"Adventure";0.0833333
16097;"Crime";0.166667
16097;"Drama";0.583333
16097;"Thriller";0.25
16097;"Western";0.0833333
16098;"Action";1.0
16098;"Comedy";1.0
16099;"Comedy";0.5
16099;"Drama";0.75
16099;"Romance";0.25
16100;"Comedy";1.0
16100;"Horror";1.0
16101;"Comedy";0.461538
16101;"Crime";0.153846
16101;"Drama";0.307692
16101;"Musical";0.230769
16101;"Mystery";0.0769231
16101;"Romance";0.230769
16101;"Sci-Fi";0.0769231
16101;"Short";0.0769231
16103;"Drama";1.0
16103;"Musical";1.0
16104;"Comedy";0.5
16104;"Drama";1.0
16104;"Short";1.0
16105;"Short";1.0
16106;"Documentary";1.0
16106;"Short";1.0
16110;"Documentary";1.0
16110;"Short";1.0
16112;"Drama";1.0
16113;"Comedy";0.75
16113;"Drama";0.5
16113;"Romance";0.25
16113;"Short";0.25
16114;"Adventure";1.0
16114;"Drama";1.0
16114;"Fantasy";1.0
16116;"Animation";0.1
16116;"Comedy";0.2
16116;"Drama";0.5
16116;"Romance";0.1
16116;"Short";0.4
16116;"Thriller";0.1
16117;"Documentary";1.0
16118;"Comedy";0.8
16118;"Drama";0.6
16120;"Action";1.0
16120;"Drama";1.0
16120;"Thriller";1.0
16121;"Comedy";1.0
16121;"Drama";1.0
16122;"Drama";1.0
16124;"Sci-Fi";0.5
16124;"Short";0.5
16125;"Music";1.0
16126;"Comedy";1.0
16126;"Short";1.0
16127;"Animation";1.0
16127;"Short";1.0
16129;"Comedy";1.0
16130;"Drama";0.5
16130;"Mystery";0.5
16135;"Documentary";1.0
16136;"Adventure";0.166667
16136;"Crime";0.333333
16136;"Drama";0.5
16136;"Film-Noir";0.333333
16136;"Romance";0.166667
16137;"Comedy";1.0
16137;"Short";1.0
16139;"Action";0.125
16139;"Adventure";0.125
16139;"Crime";0.25
16139;"Documentary";0.125
16139;"Drama";0.75
16139;"Romance";0.125
16140;"Sci-Fi";1.0
16140;"Thriller";1.0
16141;"Comedy";1.0
16142;"Short";1.0
16143;"Comedy";0.166667
16143;"Crime";0.0555556
16143;"Drama";0.944444
16143;"Fantasy";0.0555556
16143;"Musical";0.166667
16143;"Mystery";0.0555556
16143;"Romance";0.333333
16143;"Western";0.0555556
16144;"Documentary";0.8
16144;"Drama";0.2
16144;"Short";0.6
16145;"Documentary";0.857143
16145;"Drama";0.142857
16145;"Short";0.571429
16146;"Documentary";0.25
16146;"Drama";0.125
16146;"Romance";0.25
16146;"Short";0.625
16146;"Thriller";0.125
16147;"Documentary";1.0
16148;"Crime";0.2
16148;"Drama";0.8
16148;"Thriller";0.2
16149;"Adventure";0.0344828
16149;"Comedy";0.844828
16149;"Crime";0.0517241
16149;"Drama";0.137931
16149;"Family";0.0344828
16149;"Fantasy";0.137931
16149;"Horror";0.0517241
16149;"Musical";0.224138
16149;"Mystery";0.0689655
16149;"Romance";0.0344828
16149;"Sci-Fi";0.0344828
16149;"Thriller";0.0172414
16149;"Western";0.0172414
16151;"Documentary";1.0
16151;"Short";1.0
16152;"Documentary";0.5
16152;"Drama";0.5
16152;"Short";0.5
16153;"Documentary";1.0
16153;"Short";1.0
16155;"Comedy";1.0
16155;"Drama";1.0
16155;"Romance";1.0
16156;"Comedy";0.666667
16156;"Mystery";0.333333
16156;"Short";1.0
16157;"Drama";1.0
16157;"Short";1.0
16160;"Documentary";1.0
16162;"Short";1.0
16164;"Documentary";1.0
16165;"Action";1.0
16165;"Comedy";1.0
16165;"Crime";1.0
16165;"Mystery";1.0
16165;"Short";1.0
16168;"Comedy";1.0
16169;"Comedy";1.0
16170;"Action";0.111111
16170;"Adventure";0.222222
16170;"Comedy";0.222222
16170;"Drama";0.222222
16170;"Fantasy";0.111111
16170;"Horror";0.555556
16170;"Sci-Fi";0.222222
16171;"Comedy";1.0
16171;"Short";1.0
16172;"Drama";0.5
16172;"Short";1.0
16173;"Comedy";0.166667
16173;"Drama";0.833333
16173;"Musical";0.333333
16174;"Music";1.0
16175;"Drama";1.0
16176;"Comedy";1.0
16176;"Drama";1.0
16177;"Crime";1.0
16177;"Drama";1.0
16177;"Thriller";1.0
16179;"Adventure";0.5
16179;"Animation";1.0
16179;"Comedy";0.5
16179;"Family";1.0
16179;"Fantasy";0.5
16179;"Horror";0.5
16181;"Crime";0.5
16181;"Drama";1.0
16183;"Short";1.0
16184;"Comedy";0.5
16184;"Drama";1.0
16184;"Musical";0.5
16185;"Documentary";1.0
16185;"Short";1.0
16186;"Animation";1.0
16186;"Short";1.0
16188;"Comedy";1.0
16189;"Action";0.5
16189;"Adventure";0.1
16189;"Crime";0.1
16189;"Drama";0.4
16189;"Horror";0.2
16189;"Sci-Fi";0.1
16189;"Thriller";0.3
16189;"War";0.3
16189;"Western";0.1
16192;"Documentary";0.666667
16192;"Horror";0.333333
16192;"Short";0.666667
16194;"Drama";1.0
16194;"Romance";0.5
16196;"Drama";0.5
16196;"Short";1.0
16197;"Documentary";1.0
16199;"Short";1.0
16200;"Documentary";1.0
16201;"Drama";1.0
16202;"Documentary";1.0
16203;"Comedy";1.0
16204;"Comedy";1.0
16204;"Horror";1.0
16205;"Documentary";1.0
16206;"Comedy";1.0
16208;"Comedy";1.0
16209;"Short";1.0
16210;"Adventure";0.333333
16210;"Comedy";0.166667
16210;"Drama";0.5
16210;"Fantasy";0.166667
16212;"Drama";1.0
16213;"Documentary";1.0
16213;"Short";1.0
16214;"Animation";1.0
16214;"Short";1.0
16215;"Documentary";1.0
16216;"Short";1.0
16217;"Comedy";0.5
16217;"Drama";0.5
16217;"Short";0.5
16218;"Documentary";1.0
16218;"Short";1.0
16219;"Documentary";1.0
16219;"Short";1.0
16220;"Documentary";1.0
16220;"Musical";1.0
16221;"Drama";1.0
16222;"Action";0.0416667
16222;"Adventure";0.291667
16222;"Comedy";0.166667
16222;"Documentary";0.0833333
16222;"Drama";0.416667
16222;"Music";0.0833333
16222;"Musical";0.0833333
16222;"Short";0.0416667
16222;"Western";0.0833333
16223;"Drama";1.0
16223;"Short";1.0
16224;"Comedy";1.0
16224;"Crime";1.0
16225;"Drama";0.5
16225;"Short";0.5
16225;"Thriller";0.25
16226;"Documentary";0.333333
16226;"Drama";0.5
16226;"Short";0.166667
16228;"Comedy";0.25
16228;"Crime";0.25
16228;"Drama";0.75
16229;"Documentary";0.363636
16229;"Short";0.727273
16230;"Drama";0.5
16230;"Short";1.0
16231;"Short";1.0
16232;"Short";1.0
16233;"Comedy";0.888889
16233;"Drama";0.111111
16233;"Musical";0.555556
16234;"Comedy";0.105263
16234;"Documentary";0.0526316
16234;"Drama";0.631579
16234;"Mystery";0.157895
16234;"Short";0.0526316
16234;"Thriller";0.473684
16234;"War";0.0526316
16236;"Drama";1.0
16238;"Short";1.0
16240;"Action";1.0
16240;"Drama";1.0
16241;"Short";1.0
16242;"Short";1.0
16244;"Comedy";1.0
16245;"Horror";1.0
16245;"Mystery";1.0
16246;"Short";0.5
16246;"Thriller";0.5
16247;"Comedy";0.5
16247;"Short";0.5
16248;"Comedy";1.0
16249;"Documentary";1.0
16250;"Documentary";1.0
16252;"Crime";0.333333
16252;"Drama";0.666667
16252;"Horror";0.333333
16253;"Comedy";1.0
16253;"Short";1.0
16254;"Drama";1.0
16255;"Animation";0.0714286
16255;"Comedy";0.0714286
16255;"Documentary";0.214286
16255;"Sci-Fi";0.142857
16255;"Short";0.642857
16258;"Comedy";1.0
16259;"Comedy";0.5
16259;"Documentary";0.5
16260;"Documentary";0.5
16260;"Drama";0.5
16260;"War";0.5
16261;"Comedy";0.0833333
16261;"Crime";0.0555556
16261;"Drama";0.555556
16261;"Family";0.0277778
16261;"Horror";0.0277778
16261;"Mystery";0.111111
16261;"Romance";0.111111
16261;"Short";0.833333
16264;"Animation";1.0
16264;"Short";0.5
16265;"Comedy";1.0
16265;"Drama";1.0
16266;"Comedy";1.0
16266;"Short";1.0
16267;"Action";0.5
16267;"Adventure";0.75
16267;"Drama";1.0
16267;"Sci-Fi";0.5
16267;"Thriller";0.25
16267;"Western";0.5
16268;"Comedy";0.5
16268;"Romance";0.5
16268;"Sci-Fi";0.5
16272;"Short";1.0
16273;"Action";1.0
16273;"Adventure";1.0
16273;"Crime";1.0
16273;"Drama";1.0
16274;"Animation";0.25
16274;"Documentary";0.75
16274;"Romance";0.25
16274;"Short";0.5
16275;"Short";1.0
16276;"Animation";1.0
16276;"Short";1.0
16277;"Documentary";1.0
16278;"Drama";1.0
16278;"Musical";1.0
16278;"Romance";1.0
16280;"Horror";1.0
16280;"Short";1.0
16281;"Documentary";1.0
16283;"Documentary";1.0
16284;"Documentary";1.0
16284;"Short";1.0
16285;"Action";0.166667
16285;"Adventure";0.333333
16285;"Comedy";0.5
16285;"Family";0.333333
16285;"Fantasy";0.166667
16285;"Horror";0.333333
16285;"Sci-Fi";0.333333
16285;"Thriller";0.333333
16286;"Drama";1.0
16288;"Action";0.2
16288;"Adventure";0.7
16288;"Drama";0.6
16288;"Fantasy";0.2
16289;"Drama";1.0
16289;"Horror";1.0
16289;"Short";1.0
16289;"Thriller";1.0
16290;"Documentary";1.0
16291;"Documentary";0.333333
16291;"Fantasy";0.333333
16291;"Musical";0.333333
16291;"Romance";0.333333
16291;"Short";1.0
16292;"Short";1.0
16293;"Comedy";0.5
16293;"Drama";0.5
16293;"Short";1.0
16294;"Short";1.0
16296;"Comedy";1.0
16296;"Horror";1.0
16297;"Documentary";0.5
16297;"Short";0.5
16298;"Comedy";1.0
16298;"Horror";1.0
16298;"Short";1.0
16299;"Adventure";1.0
16299;"Family";1.0
16300;"Short";1.0
16301;"Drama";1.0
16303;"Romance";1.0
16304;"Comedy";1.0
16307;"Short";1.0
16312;"Documentary";0.73913
16312;"Short";0.73913
16313;"Short";1.0
16314;"Thriller";1.0
16315;"Documentary";1.0
16316;"Western";1.0
16317;"Drama";1.0
16317;"Short";1.0
16318;"Adventure";0.571429
16318;"Comedy";0.142857
16318;"Drama";0.571429
16318;"Family";0.571429
16319;"Horror";1.0
16320;"Comedy";1.0
16321;"Comedy";0.333333
16321;"Drama";0.333333
16321;"Romance";0.333333
16321;"Short";1.0
16323;"Documentary";1.0
16323;"Short";0.5
16324;"Documentary";0.8
16324;"Music";0.2
16324;"Short";0.4
16325;"Documentary";1.0
16326;"Documentary";1.0
16330;"Documentary";1.0
16330;"Music";0.333333
16331;"Short";1.0
16332;"Short";1.0
16333;"Short";1.0
16334;"Comedy";1.0
16334;"Short";1.0
16335;"Comedy";0.5
16335;"Crime";0.5
16335;"Drama";0.5
16335;"Sci-Fi";0.5
16337;"Documentary";1.0
16338;"Comedy";1.0
16338;"Short";1.0
16339;"Short";1.0
16342;"Short";1.0
16343;"Short";1.0
16345;"Comedy";0.1
16345;"Documentary";0.4
16345;"Short";0.8
16346;"Action";1.0
16346;"Animation";1.0
16346;"Comedy";1.0
16346;"Short";1.0
16348;"Drama";1.0
16349;"Animation";0.714286
16349;"Short";1.0
16350;"Documentary";1.0
16350;"War";1.0
16351;"Comedy";1.0
16351;"Crime";1.0
16352;"Crime";1.0
16352;"Drama";1.0
16352;"Mystery";1.0
16353;"Short";1.0
16355;"Drama";1.0
16357;"Short";1.0
16358;"Documentary";1.0
16359;"Action";0.25
16359;"Adventure";0.25
16359;"Comedy";0.25
16359;"Crime";0.25
16359;"Drama";0.75
16359;"Family";0.75
16360;"Short";1.0
16361;"Comedy";1.0
16362;"Drama";1.0
16363;"Horror";1.0
16363;"Thriller";1.0
16364;"Comedy";0.2
16364;"Drama";0.4
16364;"Thriller";0.4
16365;"Short";1.0
16366;"Action";0.0555556
16366;"Comedy";0.444444
16366;"Crime";0.333333
16366;"Drama";0.333333
16366;"Mystery";0.0555556
16366;"Romance";0.111111
16366;"Short";0.0555556
16366;"Thriller";0.111111
16367;"Comedy";1.0
16368;"Drama";1.0
16370;"Documentary";1.0
16371;"Comedy";1.0
16372;"Documentary";1.0
16373;"Action";0.5
16373;"Comedy";0.5
16373;"Horror";0.5
16373;"Short";0.5
16373;"Thriller";0.5
16375;"Comedy";0.5
16375;"Short";1.0
16376;"Drama";1.0
16376;"Short";1.0
16377;"Documentary";1.0
16377;"Short";0.4
16379;"Documentary";1.0
16380;"Short";1.0
16381;"Adventure";0.5
16381;"Drama";1.0
16381;"War";0.5
16382;"Documentary";1.0
16382;"Drama";0.5
16382;"Short";0.5
16384;"Drama";1.0
16385;"Adventure";0.1
16385;"Comedy";0.1
16385;"Documentary";0.6
16385;"Drama";0.2
16385;"Short";0.1
16386;"Documentary";1.0
16387;"Comedy";0.75
16387;"Drama";0.25
16388;"Drama";1.0
16389;"Thriller";1.0
16390;"Short";1.0
16392;"Short";1.0
16393;"Documentary";1.0
16394;"Horror";1.0
16395;"Comedy";1.0
16396;"Crime";1.0
16396;"Drama";1.0
16396;"Family";1.0
16396;"Fantasy";1.0
16396;"Romance";1.0
16397;"Drama";1.0
16397;"Short";1.0
16398;"Sci-Fi";0.5
16398;"Short";1.0
16399;"Short";1.0
16400;"Drama";1.0
16401;"Adventure";1.0
16401;"Animation";1.0
16401;"Comedy";1.0
16402;"Comedy";0.666667
16402;"Documentary";0.333333
16403;"Drama";1.0
16403;"Short";1.0
16404;"Comedy";0.25
16404;"Documentary";0.75
16404;"Drama";0.25
16404;"Family";0.25
16404;"Short";0.25
16404;"War";0.25
16405;"Action";1.0
16406;"Comedy";1.0
16406;"Romance";1.0
16407;"Comedy";1.0
16407;"Romance";1.0
16407;"Short";1.0
16409;"Adventure";0.166667
16409;"Comedy";0.666667
16409;"Drama";0.166667
16410;"Horror";1.0
16411;"Documentary";0.5
16411;"Drama";0.5
16412;"Drama";1.0
16412;"Short";1.0
16413;"Documentary";1.0
16413;"Short";1.0
16415;"Adventure";1.0
16415;"Romance";0.5
16416;"Family";1.0
16417;"Horror";0.25
16417;"Mystery";0.25
16417;"Short";1.0
16417;"Thriller";0.5
16418;"Crime";0.5
16418;"Drama";1.0
16419;"Action";0.5
16419;"Comedy";1.0
16419;"Crime";0.5
16420;"Comedy";1.0
16421;"Short";1.0
16425;"Comedy";1.0
16425;"Short";1.0
16426;"Short";1.0
16427;"Short";1.0
16429;"Documentary";1.0
16429;"Drama";0.0588235
16429;"Short";0.294118
16429;"War";0.0588235
16430;"Drama";0.5
16430;"Thriller";0.5
16431;"Comedy";0.333333
16431;"Drama";1.0
16432;"Comedy";0.02
16432;"Horror";0.01
16432;"Music";0.65
16432;"Musical";0.29
16432;"Romance";0.01
16432;"Short";0.99
16432;"Western";0.19
16434;"Comedy";0.333333
16434;"Drama";0.666667
16434;"Fantasy";0.333333
16434;"War";0.333333
16435;"Comedy";1.0
16436;"Documentary";1.0
16437;"Comedy";0.166667
16437;"Crime";0.166667
16437;"Drama";0.833333
16437;"Horror";0.166667
16437;"Musical";0.166667
16437;"Romance";0.166667
16440;"Drama";1.0
16440;"Short";1.0
16442;"Short";1.0
16444;"Drama";1.0
16444;"Romance";0.25
16446;"Documentary";1.0
16446;"Short";1.0
16448;"Action";0.0769231
16448;"Adventure";0.0769231
16448;"Comedy";0.307692
16448;"Crime";0.153846
16448;"Documentary";0.153846
16448;"Drama";0.230769
16448;"Family";0.0769231
16448;"Horror";0.0769231
16448;"Music";0.153846
16448;"Romance";0.0769231
16448;"Sci-Fi";0.0769231
16448;"Short";0.0769231
16448;"Thriller";0.153846
16448;"War";0.0769231
16448;"Western";0.0769231
16449;"Drama";1.0
16449;"Sci-Fi";1.0
16450;"Short";1.0
16451;"Comedy";1.0
16451;"Crime";0.5
16451;"Romance";0.5
16452;"Comedy";1.0
16452;"Drama";0.5
16452;"Romance";0.5
16452;"Short";0.5
16454;"Documentary";1.0
16455;"Animation";0.5
16455;"Short";1.0
16456;"Short";1.0
16457;"Comedy";1.0
16457;"Short";1.0
16458;"Comedy";1.0
16462;"Comedy";0.272727
16462;"Drama";0.909091
16463;"Crime";0.333333
16463;"Drama";0.666667
16463;"Mystery";0.333333
16463;"Short";0.333333
16463;"Thriller";0.333333
16465;"Documentary";1.0
16466;"Animation";1.0
16466;"Short";1.0
16467;"Comedy";1.0
16467;"Family";0.5
16467;"Fantasy";0.5
16467;"Short";0.5
16469;"Crime";1.0
16470;"Documentary";1.0
16470;"Music";1.0
16471;"Family";1.0
16471;"Fantasy";1.0
16471;"Horror";1.0
16472;"Comedy";0.4
16472;"Drama";0.4
16472;"Family";0.4
16472;"Short";0.2
16473;"Animation";0.047619
16473;"Comedy";0.047619
16473;"Documentary";0.0952381
16473;"Drama";0.619048
16473;"Family";0.047619
16473;"Romance";0.0952381
16473;"Short";0.238095
16474;"Drama";1.0
16474;"Thriller";1.0
16475;"Comedy";1.0
16475;"Short";1.0
16476;"Drama";1.0
16476;"Short";1.0
16477;"Animation";1.0
16477;"Short";1.0
16479;"Drama";0.25
16479;"Sci-Fi";0.75
16479;"Short";0.5
16479;"Western";0.25
16481;"Action";0.5
16481;"Thriller";0.5
16482;"Adventure";0.8
16482;"Documentary";1.0
16482;"Short";0.2
16483;"Adventure";0.5
16483;"Animation";1.0
16483;"Comedy";0.5
16483;"Fantasy";0.5
16483;"Short";1.0
16485;"Documentary";1.0
16487;"Adventure";1.0
16488;"Drama";1.0
16489;"Drama";0.4
16489;"Short";0.8
16490;"Action";1.0
16490;"Short";1.0
16491;"Documentary";1.0
16491;"Short";0.285714
16492;"Documentary";1.0
16493;"Sci-Fi";1.0
16494;"Comedy";0.5
16494;"Mystery";0.5
16494;"Short";1.0
16495;"Documentary";1.0
16495;"Short";1.0
16496;"Action";0.142857
16496;"Animation";0.142857
16496;"Comedy";0.285714
16496;"Documentary";0.142857
16496;"Drama";0.428571
16496;"Fantasy";0.285714
16496;"Horror";0.142857
16496;"Musical";0.142857
16496;"Sci-Fi";0.428571
16496;"Short";0.714286
16497;"Documentary";0.75
16497;"Drama";0.125
16497;"Music";0.125
